CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
100416,490,Spain,Male,23,6,117255.64,3,1,0,162502.51,0
100417,799,Germany,Female,28,2,201242.29,4,1,1,91153.08,0
100418,539,France,Male,70,2,209905.81,3,1,0,50000.18,0
100419,700,Spain,Female,39,10,121569.84,4,0,0,96672.46,0
100420,530,France,Male,68,2,9337.05,1,1,0,148996.67,1
100421,562,France,Female,80,3,228619,1,0,1,169105.96,0
100422,863,France,Female,18,3,171889.6,4,0,1,92969.47,0
100423,381,Spain,Male,32,3,37248.53,1,0,0,80670.31,0
100424,409,France,Female,74,6,210238.03,1,1,1,193167.09,0
100425,349,Germany,Male,31,1,175239.69,3,1,1,110498.52,0
100426,730,Spain,Male,39,7,148254.02,2,1,0,99671.44,0
100427,515,Germany,Female,58,0,139334.03,1,0,0,84999.55,1
100428,611,Spain,Female,34,10,140289.72,4,1,1,114602.6,1
100429,510,France,Male,20,0,159541.73,4,1,1,58074.96,0
100430,345,Spain,Female,51,6,131620.27,2,0,0,37518.66,0
100431,502,France,Female,66,7,154873.81,1,0,0,104775.43,1
100432,854,Germany,Male,44,6,202951.13,1,0,0,37875.49,0
100433,550,Germany,Female,72,0,224796.44,2,0,0,47881.68,0
100434,420,Germany,Male,49,0,223528.46,1,1,0,184037.03,0
100435,327,Germany,Male,29,1,51029.21,3,1,1,155478.28,0
100436,441,Spain,Female,69,2,48160.59,3,0,0,125490.97,0
100437,621,Spain,Male,75,2,3344.28,1,0,0,31792.97,1
100438,758,Germany,Female,29,7,83966.04,4,1,0,54136.58,0
100439,776,Germany,Female,36,9,75898,3,1,0,132485.96,0
100440,659,Spain,Female,22,0,155086.8,3,0,1,197779.72,0
100441,305,France,Male,67,4,100396.66,1,1,0,154342.26,1
100442,706,Germany,Female,78,4,122690.71,2,0,1,136971.41,1
100443,790,France,Male,24,9,108277.29,4,1,0,26969.36,1
100444,875,Spain,Male,33,10,11233.54,4,0,1,118717.75,0
100445,768,France,Female,50,1,22119.96,2,0,1,14999.43,0
100446,415,France,Female,69,1,113352.06,4,0,1,57927.21,0
100447,565,Germany,Male,47,9,111345.53,2,0,1,180249.2,0
100448,694,Germany,Female,78,0,1019.77,1,0,1,120318.18,0
100449,831,Germany,Female,51,4,121010.97,4,0,1,193480.89,0
100450,367,France,Female,46,3,217710.99,4,1,1,21220.07,0
100451,634,France,Female,78,8,132677.28,1,1,1,24038.79,0
100452,537,Spain,Female,18,2,159462.35,4,0,0,45728.44,0
100453,780,France,Female,55,7,84874.55,2,0,0,170060.74,0
100454,720,France,Male,44,4,120278.36,3,0,1,83526,0
100455,722,Germany,Male,27,6,149447.95,4,1,0,135838.88,1
100456,893,Germany,Male,30,7,239409.48,2,1,1,15184.28,0
100457,574,France,Male,67,3,78721.09,2,1,1,50873.6,0
100458,625,Germany,Male,74,7,201360.89,1,1,1,105004.25,1
100459,653,Spain,Male,73,4,220643.76,2,1,1,121771.43,0
100460,881,Spain,Male,50,10,234109.83,4,1,1,108634.85,0
100461,430,Spain,Male,76,4,242859.4,3,1,0,41195.8,0
100462,794,Spain,Male,24,4,136720.51,3,0,1,86303.43,0
100463,833,Germany,Female,28,5,157947.52,1,1,1,116707.2,1
100464,756,Germany,Male,32,3,23244.73,4,0,1,194985.08,1
100465,488,Spain,Male,21,7,182430.49,2,0,1,89396.75,1
100466,855,France,Male,75,5,151861.33,3,0,0,31899.31,0
100467,837,France,Male,30,10,106757.75,2,0,1,195618.96,0
100468,548,Germany,Female,46,4,202083.84,1,1,1,32367.42,0
100469,456,France,Male,36,6,156255.05,1,1,1,71747.71,0
100470,740,France,Female,51,0,30056.69,3,0,1,196974.83,0
100471,315,Spain,Female,47,3,119709.83,3,1,1,184033.15,0
100472,391,Germany,Female,59,8,220136.71,4,0,1,82695.53,0
100473,818,Germany,Male,50,2,199037.44,4,1,0,16777.4,0
100474,825,Germany,Female,74,10,82794.26,2,1,0,169098.69,1
100475,331,France,Male,76,2,194706.71,4,1,0,197583.04,0
100476,711,Spain,Female,30,8,199227.52,4,0,0,69221.51,0
100477,334,Germany,Male,60,5,249627.2,4,1,0,165644,0
100478,684,France,Female,30,10,26563.62,2,1,0,56892.9,0
100479,818,Germany,Female,64,2,30485.04,2,1,0,183756.24,0
100480,754,France,Female,50,10,126607.59,2,0,0,177299.04,0
100481,636,Spain,Male,67,9,218299.71,1,1,1,130791.29,1
100482,533,Germany,Female,28,10,71794.13,4,1,1,17393.96,0
100483,347,France,Male,34,6,235268.8,1,1,1,163492.81,0
100484,302,Spain,Female,28,4,195141.01,1,1,1,47910.76,0
100485,855,Spain,Female,30,9,187017.61,4,1,1,74219.18,1
100486,598,France,Male,19,5,140611.26,4,0,1,108110.03,0
100487,617,Spain,Female,20,8,156936.8,3,1,0,68344.05,0
100488,539,Spain,Male,66,6,211370.79,3,1,0,87015.37,0
100489,864,Spain,Male,47,7,4723.01,4,1,1,80331.76,0
100490,337,Spain,Male,38,4,38405.82,4,1,0,20345.82,0
100491,363,Spain,Male,49,9,108681.77,4,1,1,38372.44,0
100492,878,Germany,Female,24,6,54362.36,1,1,1,35505.83,1
100493,315,Germany,Female,22,0,35625.49,1,0,0,156113.19,0
100494,365,Spain,Female,67,3,18763.61,1,1,0,27269.78,1
100495,827,Germany,Female,78,4,146232.48,1,1,0,140475.94,1
100496,870,France,Male,38,3,176630.28,2,0,1,85069.31,0
100497,835,Germany,Female,26,8,104734.13,1,0,0,17886.81,0
100498,538,France,Female,77,4,37844.59,2,0,1,24723.77,1
100499,535,Spain,Female,62,8,17028.45,3,0,0,199236.2,0
100500,544,France,Male,60,5,87575.25,3,0,0,157659.23,0
100501,765,France,Male,21,10,86038.92,1,1,0,85871.26,0
100502,391,Germany,Female,42,9,189744.19,3,0,1,15852.09,1
100503,577,Spain,Male,70,4,102766.4,2,0,1,168970.74,1
100504,518,Spain,Female,60,1,169737.21,4,1,1,102033.27,0
100505,520,France,Female,68,1,69966.16,3,0,0,183316.19,0
100506,390,Germany,Female,63,7,188212.92,3,0,0,63327.63,0
100507,894,Germany,Female,50,10,198781.98,3,1,1,42393.02,0
100508,423,Germany,Male,65,0,42285.43,3,0,0,163889.28,1
100509,631,Spain,Male,31,4,103828.59,1,0,1,142553.33,0
100510,869,Spain,Female,44,8,213470.73,3,1,0,73847.45,0
100511,497,Germany,Female,42,1,60451.93,4,0,1,117790.23,0
100512,804,Spain,Male,35,10,77568.72,4,0,1,90786.54,0
100513,576,France,Female,75,0,191574.13,1,0,1,80741.72,0
100514,834,France,Female,41,0,98669.81,3,1,1,80012.2,1
100515,704,France,Female,58,8,197531.4,4,1,1,97733.84,1
100516,402,Germany,Male,45,1,39881.61,3,1,0,141268.13,0
100517,560,Spain,Female,28,5,60585.25,2,1,1,42896.41,0
100518,781,France,Female,80,7,9365.98,3,0,0,127438.58,0
100519,891,Spain,Female,71,0,151295.02,1,1,1,60016.53,1
100520,776,France,Female,72,5,153681.01,1,0,0,135958.76,1
100521,631,France,Male,52,0,170597.82,4,0,1,130915.02,0
100522,760,Spain,Male,34,2,226807.71,1,0,0,162283.61,0
100523,494,Spain,Male,78,6,15451.23,4,0,1,129543.55,0
100524,390,France,Female,38,9,51666.58,3,0,1,178219.69,0
100525,404,Germany,Female,28,2,157593.59,1,0,0,66824.96,0
100526,565,Spain,Male,33,4,58243.19,4,0,1,47346.74,1
100527,625,France,Male,25,6,59070.28,3,1,0,56582.98,1
100528,598,France,Male,72,4,203301.82,4,0,0,131859.28,0
100529,557,Germany,Male,23,3,227816.92,4,0,0,95430.31,0
100530,769,Spain,Female,69,7,202578.07,4,1,0,193352.52,0
100531,622,Spain,Male,18,8,163580.32,3,1,0,17209.38,0
100532,525,France,Male,22,3,92262.74,4,0,0,123944.34,0
100533,312,France,Female,22,7,173098.88,4,1,0,182944.07,0
100534,505,Spain,Female,68,0,138084.49,3,1,1,69891.94,1
100535,363,Germany,Female,71,9,230993.7,1,1,0,39384.87,1
100536,613,Spain,Female,72,6,157313.06,1,1,0,62914.96,1
100537,476,France,Male,28,9,224698.8,1,1,1,92386.19,0
100538,786,Spain,Female,58,4,197678.56,2,0,0,169125.22,0
100539,347,France,Male,34,5,118992.97,1,0,0,107766.53,0
100540,470,Germany,Female,74,7,238472.81,2,0,1,31197.98,0
100541,624,France,Male,55,0,46509.31,4,0,0,80083.83,1
100542,748,Germany,Female,28,2,13367.97,4,0,0,35960.41,0
100543,546,France,Male,61,6,81145.7,3,1,1,125423.01,0
100544,891,Germany,Male,47,10,79794.69,1,1,0,181242.72,1
100545,638,Germany,Female,27,4,244402,1,0,0,185439.04,0
100546,365,Spain,Female,29,8,6728.31,3,1,1,70698.44,1
100547,377,Germany,Male,54,0,205510.27,3,1,0,33386.79,1
100548,407,Spain,Female,32,10,121846.89,1,0,1,178770.59,0
100549,667,Spain,Female,46,3,127555.48,3,1,0,32532.15,0
100550,888,Germany,Female,67,9,3648.87,4,1,1,102125.99,0
100551,328,Germany,Female,65,5,117922.02,3,1,1,180605.6,0
100552,797,Germany,Male,67,7,232514.15,1,1,1,160456.68,0
100553,540,Spain,Female,62,8,237299.72,1,0,1,75797.39,0
100554,518,Spain,Male,38,8,234673.22,3,0,0,122464.91,0
100555,501,Spain,Female,73,7,176020.18,2,0,1,51229.76,0
100556,733,France,Male,24,3,214708.1,2,1,0,87982.37,0
100557,874,France,Male,60,6,73466.42,1,0,1,56264.59,0
100558,832,France,Female,72,9,57819.71,3,0,1,130551.89,0
100559,572,Spain,Female,38,5,144645.52,3,0,0,130850.74,0
100560,577,France,Female,24,2,88420.31,4,0,0,171022.07,0
100561,892,Germany,Male,51,8,46009.73,4,0,0,128883.14,0
100562,606,Spain,Female,32,5,133333.8,2,0,0,160350.45,0
100563,886,France,Female,42,7,93909.68,4,1,0,49280.82,0
100564,646,Germany,Male,18,2,11321.4,4,0,0,38824.37,0
100565,715,France,Female,23,6,54805.01,3,1,0,58496.88,1
100566,789,Germany,Male,35,2,185918.56,3,0,1,129980.72,1
100567,489,Germany,Female,51,10,222439.08,3,1,0,148887.92,1
100568,662,Spain,Female,25,1,109570.41,3,0,1,166739.84,0
100569,810,Germany,Male,72,1,233295.83,2,1,1,34585.17,0
100570,638,France,Female,43,0,193425.11,1,1,0,187806.88,0
100571,683,Spain,Female,66,9,170233.3,4,0,0,184783.19,0
100572,716,Germany,Male,39,1,212677.68,2,0,1,21582.53,0
100573,480,France,Female,54,3,210251.04,2,0,1,43271.48,0
100574,547,France,Female,47,8,63867.17,3,1,0,86202.2,0
100575,893,Spain,Female,40,4,64540.15,1,1,0,163064.72,0
100576,594,France,Female,34,2,239262.23,2,1,1,186056.86,0
100577,864,Spain,Male,71,10,15908.19,3,0,1,164037.68,1
100578,511,Spain,Female,46,10,105081.95,4,1,1,59235.36,0
100579,762,Germany,Male,80,3,54387.82,4,0,1,173663.32,1
100580,685,France,Female,22,2,139167.93,1,0,1,23655.16,0
100581,320,Germany,Male,36,1,158259.49,3,0,1,115907.99,0
100582,707,Germany,Male,36,2,49029.11,1,1,0,103014.16,0
100583,648,Germany,Female,62,6,235309.68,4,0,1,62242.55,1
100584,810,Spain,Female,76,1,132283.94,2,0,1,91259.23,1
100585,623,Spain,Male,72,5,194018.46,3,1,0,26435.45,1
100586,318,Germany,Female,53,8,80467.5,1,1,0,181331.65,1
100587,609,Germany,Male,74,5,186676.88,3,1,0,153740.38,0
100588,596,Germany,Male,71,1,74990.97,1,1,1,30980.69,1
100589,634,France,Male,77,3,146446.09,4,1,0,27460.53,0
100590,560,Spain,Female,73,10,1331.02,2,0,1,131929.29,0
100591,384,Spain,Male,46,5,223542.79,1,1,0,49930.98,0
100592,761,Spain,Female,48,10,117180.69,3,1,1,191568.08,0
100593,738,Spain,Male,54,1,206509.39,3,0,0,37645.48,0
100594,802,Spain,Female,29,1,84844.49,2,0,1,173002.19,0
100595,399,France,Female,20,1,80827.78,2,1,1,173353.49,1
100596,543,Spain,Female,73,8,177758.1,3,1,1,37906.85,0
100597,650,Spain,Male,62,0,80386.86,3,1,1,116055.42,0
100598,565,Germany,Female,21,10,175222.98,2,0,0,108760.29,0
100599,664,France,Female,37,0,100147.9,3,1,0,27233.49,0
100600,741,Germany,Male,33,1,99744.62,4,0,0,93534.29,0
100601,836,France,Female,25,9,32043.56,3,1,1,182830.72,0
100602,472,Germany,Female,38,7,34304.52,4,0,0,158675.28,0
100603,479,Germany,Female,27,2,218268.67,4,0,0,154593.41,0
100604,567,France,Male,66,2,221013.13,3,0,0,115288.9,1
100605,792,Spain,Male,66,5,230702.43,1,0,1,14171.03,0
100606,831,Spain,Female,57,5,46576.85,1,1,1,133766.52,0
100607,864,Spain,Female,71,5,9820.8,3,0,0,108599.39,0
100608,366,Germany,Female,66,2,242739.41,4,1,1,71646.75,0
100609,576,Spain,Female,60,0,124536.89,1,1,0,48296.19,1
100610,479,Spain,Male,39,6,81633.11,1,0,1,170772.72,0
100611,807,Spain,Female,51,0,163320.36,4,0,0,120108.41,0
100612,525,Spain,Female,52,9,43081.7,3,1,0,64083.18,0
100613,776,Spain,Male,29,7,132271.82,4,1,0,69705.97,0
100614,415,Spain,Female,25,3,125113.45,3,0,1,76495.34,1
100615,719,Spain,Male,73,10,138060.6,3,1,0,121729.64,1
100616,612,Germany,Male,39,10,170166.68,2,0,1,158369.79,0
100617,469,Spain,Male,51,0,177020.68,4,0,1,14778.67,0
100618,844,Germany,Female,36,8,197116.42,4,1,0,13110.65,0
100619,628,Germany,Male,40,8,129377.23,1,0,0,199014.42,0
100620,858,Germany,Male,42,3,16744.63,3,1,1,170295.13,0
100621,785,Spain,Female,44,0,123219.99,1,0,0,19910.26,0
100622,876,Spain,Female,39,4,131908.86,4,1,0,42881.99,1
100623,555,Germany,Female,38,2,231389.87,4,1,0,16253.71,1
100624,581,Spain,Female,75,9,10159.7,2,1,0,71359.91,0
100625,805,France,Male,57,0,235621.83,1,0,1,183936.57,0
100626,601,Spain,Female,77,2,54677.8,2,1,0,86560.62,0
100627,449,France,Female,52,8,165151.39,2,1,1,11363.22,0
100628,300,France,Female,45,6,139344.4,3,1,1,62403.23,1
100629,692,France,Female,76,0,181642.93,1,0,0,72018.46,1
100630,390,Spain,Male,28,7,178787.04,4,0,0,118660.88,0
100631,858,Germany,Female,61,7,184953.06,4,0,0,162221.48,0
100632,692,Germany,Female,54,0,200926.44,2,1,0,175641.68,0
100633,886,Germany,Female,80,10,242027.71,4,1,0,144603.87,0
100634,749,France,Male,36,10,38779.73,1,0,0,151419.85,0
100635,643,France,Female,50,2,62288.09,3,0,0,191747.52,1
100636,502,France,Male,44,0,33151.57,3,1,0,70768.42,0
100637,337,France,Male,19,0,119116.13,1,1,1,12388.43,0
100638,429,Germany,Female,62,7,182640.96,4,0,1,28849,1
100639,526,Spain,Female,25,2,218474.41,2,1,1,129271.73,0
100640,685,France,Female,79,7,189061.48,3,0,0,169624.02,0
100641,537,Germany,Female,44,4,66370.62,3,1,1,83640.75,0
100642,786,France,Female,50,10,117996.15,3,1,0,140428,1
100643,404,Spain,Female,33,7,136389.71,3,1,1,19226.47,0
100644,602,France,Female,24,3,7767.27,2,1,0,166116.86,1
100645,528,Spain,Female,23,6,163877.59,1,1,1,64364.45,1
100646,651,France,Female,66,6,203461.49,4,0,0,164682.38,0
100647,398,Spain,Male,37,4,44129.59,4,0,0,164624.81,0
100648,497,Spain,Female,53,6,41750.69,4,1,0,164313.61,0
100649,735,France,Female,44,10,106423.39,4,0,0,41739.24,1
100650,531,Spain,Male,33,3,85173.48,4,1,1,189103.89,0
100651,427,Germany,Female,47,6,229753.42,1,1,1,55064.26,0
100652,771,Germany,Female,50,2,162986.22,2,0,1,153207.33,0
100653,351,France,Female,40,0,173908.12,4,0,1,183126.96,1
100654,811,Germany,Male,32,9,71278.39,4,1,1,81761.22,1
100655,516,France,Male,29,5,158044.96,2,0,0,42087.13,1
100656,523,France,Male,65,10,237470.67,3,0,0,161384.42,0
100657,855,Spain,Male,70,2,215148.42,1,1,0,187266.63,1
100658,367,Spain,Female,51,9,147697.49,3,0,1,140221.84,1
100659,628,Spain,Male,35,8,39698.76,1,0,1,106928.54,1
100660,605,Germany,Male,76,4,196855.74,2,1,0,125920.9,1
100661,384,France,Male,18,3,132561.25,4,0,0,171151.15,1
100662,555,France,Male,36,4,10080.35,1,1,0,128872.45,0
100663,308,France,Male,48,0,134456.34,1,1,1,145504.48,0
100664,498,Germany,Male,31,3,239680.67,3,1,1,181868.55,1
100665,413,Germany,Male,74,4,127909.79,4,1,0,15096.4,0
100666,711,France,Male,46,7,158497.4,1,0,1,15533.77,1
100667,643,Germany,Female,34,8,86348.09,2,0,1,10430.36,0
100668,702,Germany,Male,28,9,19409.7,4,1,0,180914.71,0
100669,860,Germany,Male,47,3,86434.21,4,1,0,171033.94,0
100670,717,Germany,Female,47,1,211253.72,3,0,1,41542.57,0
100671,893,Spain,Female,26,0,225716.93,3,0,1,53426.78,0
100672,465,Germany,Female,68,5,89221.68,2,0,1,161582.37,0
100673,741,Spain,Male,36,7,89872.5,2,1,1,51418.94,1
100674,573,Germany,Female,73,7,230656.39,3,1,1,14936.86,1
100675,802,Spain,Female,74,4,95177.88,3,0,0,64569.77,0
100676,748,Spain,Male,47,9,112699.25,2,0,1,107556.11,1
100677,300,Germany,Female,67,1,78880.3,3,0,0,65860.85,0
100678,711,Spain,Male,44,5,171320.49,3,0,0,31121.59,1
100679,482,Germany,Female,24,5,68561.85,3,0,1,165067.17,0
100680,811,Germany,Male,32,2,42663.92,3,0,1,138030.57,0
100681,305,France,Male,61,10,52211.37,2,1,0,188482.11,0
100682,423,Spain,Female,18,7,33900.34,3,1,1,179000.18,0
100683,612,France,Male,48,4,22865.67,3,1,0,69625.8,0
100684,808,Spain,Male,36,1,158448.95,4,0,1,84687.23,0
100685,613,France,Male,65,8,32543.29,3,1,0,20332.58,0
100686,588,Germany,Male,25,0,4724.24,3,1,0,163848.89,0
100687,495,France,Female,28,0,184210.06,4,1,1,43069.21,0
100688,623,France,Female,28,2,246358.11,4,1,1,21182.3,0
100689,614,France,Female,47,1,77319.61,2,1,1,44216.09,0
100690,553,France,Female,59,8,109511.04,3,0,0,45997.56,1
100691,872,France,Female,72,10,210228.67,1,0,1,165309.55,0
100692,680,Germany,Male,23,3,181251.92,4,0,1,90570.68,0
100693,476,France,Male,49,7,230795.62,3,1,0,111578.54,1
100694,511,Germany,Male,80,8,34853.56,1,0,0,187078.93,1
100695,678,Germany,Male,75,1,194834.32,3,1,1,140664,0
100696,887,France,Male,73,2,245134.65,4,1,0,152662.18,1
100697,619,Germany,Male,54,10,20115.56,3,0,1,155296.68,0
100698,609,Germany,Male,21,0,196821.75,2,0,1,56090.07,0
100699,751,Germany,Female,63,3,173791.28,3,1,1,139986.23,0
100700,471,Germany,Female,71,4,112409.63,1,0,0,18678.01,1
100701,633,Germany,Male,57,4,118124.23,2,0,1,190397.21,1
100702,528,Germany,Male,75,4,7554.8,1,0,1,65887.21,0
100703,380,Spain,Female,20,6,78397.05,2,1,1,36449.92,0
100704,317,Germany,Male,68,6,109380.89,1,1,0,65243.9,1
100705,630,Germany,Female,34,0,204181.58,3,1,1,58605.24,1
100706,658,Germany,Female,65,1,133692.91,3,1,1,138684.25,0
100707,415,Germany,Female,67,9,122697.47,1,0,0,46089.23,1
100708,869,Spain,Male,41,10,100470.02,1,0,0,103231.66,0
100709,872,Spain,Male,66,8,90803.03,3,1,0,24373.56,1
100710,386,France,Male,71,4,196006.29,4,1,1,175909.43,0
100711,410,Germany,Male,47,8,193534.26,4,0,1,89371.27,1
100712,757,Spain,Female,46,1,174491.84,2,0,0,112697.62,1
100713,729,Germany,Female,68,2,240841.68,1,0,1,25934.78,1
100714,837,Spain,Female,31,8,42296.97,4,1,1,23237.19,0
100715,583,Spain,Female,56,2,91906.44,2,1,0,113597.77,0
100716,386,Spain,Female,20,9,132925.37,3,1,0,23531.28,0
100717,582,Spain,Male,65,9,34156.09,2,0,1,59411.92,0
100718,820,Germany,Male,43,4,68881.45,3,0,0,157582.18,0
100719,598,Germany,Male,33,0,238419.07,2,1,0,73340.34,0
100720,471,Spain,Female,66,10,27685.38,4,1,1,145638.3,0
100721,514,France,Female,22,2,154701.93,2,1,1,70671.81,1
100722,539,Germany,Female,18,8,145788.35,3,0,0,12268.87,0
100723,706,France,Male,76,8,137858.72,4,1,0,114218.95,1
100724,828,France,Female,80,5,191504.24,3,0,1,77042.07,0
100725,618,France,Male,51,5,107318.99,4,0,0,84050.07,0
100726,852,Spain,Female,79,2,592.7,3,0,0,199442.28,0
100727,629,Germany,Female,32,10,156576.6,4,0,1,26453.04,1
100728,899,Germany,Female,65,7,175869,2,0,1,18987.4,0
100729,309,Germany,Male,50,2,147688.76,4,0,1,179176.43,0
100730,527,France,Male,42,1,114900.96,2,0,1,15632.54,1
100731,626,France,Male,32,8,196071.74,4,0,1,124390.58,0
100732,861,Spain,Female,22,10,191819.55,4,0,0,157215.69,0
100733,508,France,Male,76,7,117117.03,3,0,0,53119.09,0
100734,564,Germany,Male,71,6,24056.56,3,0,1,103742.97,0
100735,516,Spain,Male,25,8,212891.13,2,0,0,130770.39,0
100736,475,France,Male,36,10,120863.95,4,1,1,113860.04,1
100737,852,Germany,Female,79,9,137552.45,2,1,0,45120.92,0
100738,866,Spain,Male,57,0,140109.98,3,0,0,64574.67,0
100739,494,Germany,Male,51,6,52336.46,2,0,1,173137.32,0
100740,835,Germany,Male,80,7,101986.61,4,0,0,149693.71,0
100741,527,Germany,Female,44,10,135543.22,2,0,0,66958.2,0
100742,600,France,Male,47,7,201450.28,2,1,0,163113.7,0
100743,391,Spain,Male,69,10,90159.8,3,0,0,111487.09,0
100744,645,Spain,Male,20,8,94437.06,3,0,0,78298.67,0
100745,400,France,Female,31,10,17094.08,3,1,0,25380.51,0
100746,644,Germany,Female,74,4,39881.96,4,0,1,189685.05,1
100747,559,Spain,Female,23,3,6969.53,1,0,1,21940.57,0
100748,349,France,Female,43,9,206624.82,1,1,1,35577.27,1
100749,418,Germany,Female,61,9,225576.16,1,1,0,105204.02,1
100750,760,France,Female,75,9,198796.01,1,1,0,85810.53,1
100751,344,Germany,Male,42,8,20451.12,2,1,0,31513.71,0
100752,900,Spain,Female,39,2,53298.47,4,1,0,138044.67,0
100753,511,Germany,Male,67,10,29114.3,3,0,1,181939.88,0
100754,685,Germany,Female,46,5,204980.42,1,1,1,28552.78,0
100755,318,France,Female,34,5,232927.46,3,0,0,183745.92,0
100756,899,France,Female,67,8,24663.62,2,1,0,56833.68,1
100757,659,Germany,Male,67,3,80784.01,4,1,1,191032.8,1
100758,710,France,Female,69,7,169927.99,2,1,0,105853.51,0
100759,414,France,Female,37,5,219449.59,3,0,0,66549.49,0
100760,479,Spain,Female,29,10,24501.06,2,0,0,51340.61,0
100761,401,Germany,Female,69,4,199480.5,2,0,1,17457.21,0
100762,503,Germany,Male,48,9,37414.97,3,0,0,41893.67,0
100763,622,France,Female,68,5,63810.29,3,0,0,126407.29,0
100764,587,France,Male,68,10,120971.14,3,0,1,172018.97,0
100765,783,France,Male,22,7,243547.75,1,0,1,66076.13,0
100766,329,Spain,Female,80,4,68276.6,4,0,1,51560.54,0
100767,507,Spain,Male,54,1,61878.49,3,0,1,164944.04,0
100768,379,Spain,Female,36,3,195779.24,1,1,1,22190.59,0
100769,725,Germany,Male,21,9,80703.05,1,0,0,103865.02,0
100770,672,Germany,Male,75,4,186478.64,1,1,1,132829.64,0
100771,390,France,Male,68,2,213409.23,2,0,1,167769.51,1
100772,832,Spain,Female,22,7,213735.3,4,1,0,197845.4,0
100773,803,France,Female,72,0,87912.45,4,0,0,85744.98,1
100774,858,Germany,Female,45,8,9806.3,1,0,1,124971.03,1
100775,372,Germany,Male,22,2,83617.68,2,1,1,44783.27,0
100776,870,Spain,Male,68,8,20696.65,4,1,1,60539.96,0
100777,457,Germany,Male,71,0,116448.32,1,1,1,178810.07,0
100778,400,Spain,Female,59,4,63102.3,1,1,0,175446.4,1
100779,758,Spain,Male,21,3,211351.26,3,1,1,183977.66,0
100780,415,France,Male,61,10,212633.43,1,1,0,68731.82,1
100781,444,Germany,Female,62,9,71222.36,1,0,0,108064.14,1
100782,493,France,Female,28,6,104270.6,4,0,0,82297.17,1
100783,713,Germany,Female,39,0,87022.99,4,1,0,180921.84,1
100784,441,France,Male,80,5,208528.64,2,0,1,190672.54,0
100785,486,Spain,Female,32,3,229912.94,3,1,1,84885.2,0
100786,815,France,Female,60,8,50684.28,4,1,0,159652.12,0
